"run_id","invocation_id","parent_build_id","pair_id","order","profile","scenario","scope","linker","fixture_sha256","source_sha256","cache_policy","output_state","diagnostic_mode","sample_ms","lld_threads","warmup","collector_sha256","post_exit_grace_ms","application_link","capture","exit_code","valid","wall_s","tree_wall_s","cpu_user_s","cpu_kernel_s","tree_cpu_s","average_logical_cpus","peak_tree_commit_bytes","observed_peak_working_set_bytes","tree_page_faults","observed_peak_threads","tree_process_count","read_bytes","write_bytes","read_operations","write_operations","exe_bytes","pdb_bytes","estimated_other_cpu_s","warning_count","started_unix_ms","command_sha256","metrics_path"
"dev-warmup-lld-20260913T202401857-06a474cc",,,"","0","dev","warmup","linker","lld","52d38d7028b73b09ea70576be7fc63f5d29350c857307511ad09abe805f54e6e","132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50","0","True",,"1000","True",,"0","True","4,5019347","4,5019439","12,203125","2,671875","14,890625","3,3075989685255744","1572352000","4949565440","1353530","37","2","298198","18262","39","2","173348864","870604800","4,25","0","1789331041886","3ec28a8d66cb9d415adea33731561f19b571abb482b582c5480a449567c55054","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-warmup-lld-20260913T202401857-06a474cc\metrics.json"
"dev-warmup-lld-20260913T202415075-21ff51d9",,,"","0","dev","warmup","linker","lld","52d38d7028b73b09ea70576be7fc63f5d29350c857307511ad09abe805f54e6e","132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50","0","True",,"1000","True",,"0","True","4,5572934","4,5709532","10,890625","2,828125","13,71875","3,001288659004428","1572986880","4950417408","1353333","37","2","298198","18262","39","2","173348864","870604800","4,5","0","1789331055100","7b64f8529210c17952600fa5115b70d94c4d892310a5e708775c92ba53735a20","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-warmup-lld-20260913T202415075-21ff51d9\metrics.json"
"dev-warmup-msvc-20260913T202407454-b2a363a8",,,"","0","dev","warmup","linker","msvc","52d38d7028b73b09ea70576be7fc63f5d29350c857307511ad09abe805f54e6e","132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50","0","True",,"1000","True",,"0","True","5,6499508","6,6597451","8,65625","4,421875","13,546875","2,0341431686326854","3028275200","5488676864","1922682","38","4","3184525522","775090503","7532","22225","173351424","778440704","5,421875","0","1789331047479","fdc5c5f7a6bd7fdf8c704b5b164e68b9a5f22070d3ebb3fa89421633b0ead441","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-warmup-msvc-20260913T202407454-b2a363a8\metrics.json"
"dev-warmup-msvc-20260913T202420731-4b5ee973",,,"","0","dev","warmup","linker","msvc","52d38d7028b73b09ea70576be7fc63f5d29350c857307511ad09abe805f54e6e","132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50","0","True",,"1000","True",,"0","True","5,6791864","6,6816417","8,46875","5,453125","14,359375","2,149078870840979","3023163392","5413834752","1934519","38","4","3184525522","775088541","7532","22218","173351424","778440704","5,609375","0","1789331060758","d38a3a7501e2dd54978a90ada5efcb796fb05deeca138f13675bef050afa5ea5","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-warmup-msvc-20260913T202420731-4b5ee973\metrics.json"
"shipping-release-calibration-warmup-msvc-20260913T204738930-ec69a39e",,,"","0","shipping-release","calibration-warmup","linker","msvc","163790c6460b6cb937c13e5b3554a1ad9338f2e5c63a87d9661854b463f07461","132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50","0","True","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","True",,"1181","True","0,0292887","0,0329028","0,015625","0","0,03125","0,9497671930656356","10072064","1978368","4608","1","2","144846","230","40","1",,,"0,078125",,"1789332458970","4fef05ffb0148290d79be268fe1092f067b09dd6a021364754273378a51e89a7","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-calibration-warmup-msvc-20260913T204738930-ec69a39e\metrics.json"
,,,,,"shipping-release","compatibility-probe","linker","msvc",,,,,,"50",,"True",,"10",,,"1181","True","0,049825","0,0511542","0,015625","0,015625","0,046875","0,9163470448174345","10027008","1982464","4770","1","2","257772","59","65","1",,,"0,140625",,"1789362059333","f5251bf2d4fb1110bd533ad21619cf16835d97f29db3e7f8dd92d94284b31525","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-path-compatibility-probe\metrics.json"
"shipping-release-preflight-lld-20260914T050332417-9f2879b9",,,"","0","shipping-release","preflight","linker","lld","edc69408b4b4669750cbfc0d0d7a7c73a80d4c1b1998965abaabddb19f92a129","132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50","0","True","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","True",,"0","True","1,0184824","1,0185003","1,140625","0,828125","1,984375","1,9483303048609806","109592576","630841344","168776","37","2","214097","18262","26","2","114967040","131092480","1,359375","0","1789362212435","e8212938a3ebf4fc65bc41258bdd3ce0bb6005672b09741958decc0d3738c418","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preflight-lld-20260914T050332417-9f2879b9\metrics.json"
"shipping-release-preflight-msvc-20260914T050330643-5c86b037",,,"","0","shipping-release","preflight","linker","msvc","edc69408b4b4669750cbfc0d0d7a7c73a80d4c1b1998965abaabddb19f92a129","132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50","0","True","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","True",,"0","True","1,2840873","1,2971298","1,046875","0,40625","1,765625","1,3611783493062914","794779648","877391872","433734","19","4","327955858","130258694","1391","1537","114972160","130969600","2,21875","0","1789362210686","cf78bdf2cb771a28bdd87a69a83e80cd0261e1d5d1ab0d0e20f1799e02658947","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preflight-msvc-20260914T050330643-5c86b037\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331669789286700-25516","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,1278217","0,1297717","0,0625","0,078125","0,140625","1,0836337968910017","12730368","1986560","9189","1","2","43150","0","10","0",,,"3,828125",,"1789331669792","59a2e75d08fe4724310a33ed1744e9feb3ae804016b8412d2d50f262da165920","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331669789286700-25516\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331669846050500-27512","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,1546631","0,1584472","0,09375","0,015625","0,125","0,7889063359907905","13553664","8167424","9598","1","2","43126","0","10","0",,,"5,75",,"1789331669848","a1fc8f04f81e2b61b3bb271d6a28c188db124c324a0cb203e4bdf1bb8fd58704","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331669846050500-27512\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331669925569600-3236","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,1940696","0,2492528","0,078125","0,140625","0,25","1,002997759704204","13889536","28053504","9675","2","2","43138","0","10","0",,,"7,515625",,"1789331669928","5f86e037ec179b9f57fcbe64d3456d7d0553cfb45d497a2e1a3f4cfc9413d0e3","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331669925569600-3236\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331669935122200-22304","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,1912742","0,2486077","0,03125","0,046875","0,109375","0,4399501704894901","13238272","26488832","9254","38","2","43130","0","10","0",,,"7,375",,"1789331669937","92be99068fa26b38b3a9146ee647eacdc6d0e9771a8855e6f70c1124d82f785d","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331669935122200-22304\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331669945444500-6888","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,1722943","0,1787482","0,03125","0,046875","0,09375","0,5244808059605636","13639680","8724480","9658","1","2","43130","0","10","0",,,"5,46875",,"1789331669950","189b8faa607894c230930c167bcd5ce8e2dd983465a0a4e47bc6d0394aa1a83c","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331669945444500-6888\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331669956385800-19328","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,1693329","0,2141919","0,015625","0,046875","0,0625","0,29179441426123026","13615104","26996736","9428","38","2","43142","0","10","0",,,"6,3125",,"1789331669962","4d080cc26ed4ae7438d161a70f1a9d825599f3f35b374dc7a51783ba864e6c79","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331669956385800-19328\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331669979710100-30380","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,2468831","0,247015","0,046875","0,078125","0,109375","0,4427868752909742","14950400","28364800","9793","55","2","43134","0","10","0",,,"7,015625",,"1789331669982","372736edf3fa7f3b9cb71c61c850acb7a5ab33b5352c5be8fe51bec47a709971","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331669979710100-30380\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331669997955700-27344","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,2541585","0,2954028","0,046875","0,109375","0,1875","0,6347265496467873","13524992","20066304","9492","7","2","43146","0","10","0",,,"9,015625",,"1789331670034","37e7438c759c6f2ba7c0f6310bdc06bdb410b58814e8891a20cc72de0d6fffec","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331669997955700-27344\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331670127533700-25428","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,2357012","0,305376","0,03125","0,125","0,15625","0,5116643089175312","14049280","28053504","9832","1","2","43134","0","10","0",,,"8,96875",,"1789331670145","b3a51afa73f2a7589c9e5de75820f234abc18720f4103d9012f76e045e264ac3","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331670127533700-25428\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331670250505200-29844","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,1498526","0,2279182","0,046875","0,109375","0,171875","0,7541082721783517","14008320","29712384","9693","1","2","43126","0","10","0",,,"7,140625",,"1789331670253","b29bc03a102202494a706b7b0d7f4443b341f336c74d551555125d14443c8c2a","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331670250505200-29844\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331670254525400-11084","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,2145567","0,2163496","0,03125","0,140625","0,171875","0,7944317900287312","13877248","23617536","9686","40","2","43126","0","10","0",,,"6,78125",,"1789331670257","5b5f6f7c758d85eadb92caa55bdb1f2cb2bab7a0eb9cc1ece50f006fab27dda1","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331670254525400-11084\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331670255690600-3244","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,1748729","0,2226331","0,09375","0,078125","0,21875","0,9825582988333721","13238272","28475392","9639","38","2","43138","0","10","0",,,"6,921875",,"1789331670258","d5a521b42f8832988ac176991820c0c6413abd6cc9f151cbd80434457fec14db","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331670255690600-3244\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331670259584600-29852","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,1432449","0,1459102","0,0625","0,03125","0,109375","0,7496048939690303","13578240","8884224","9489","1","2","43122","0","10","0",,,"4,796875",,"1789331670261","7069a34b4caede009a22d880f1c9f26425c8c74ea84c36cc07dd687de658f59a","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331670259584600-29852\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331670434733000-9712","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,1816976","0,2526881","0,078125","0,125","0,21875","0,8656917361759418","14065664","28082176","9976","40","2","54119","0","11","0",,,"7,96875",,"1789331670437","b22fd7ef98cc2542cc4b21dac08173352180fe82d8c4a0376372a4eb6b02a16d","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331670434733000-9712\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331670701590300-31584","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,2242514","0,23765","0,046875","0,03125","0,109375","0,46023564064801176","12697600","21803008","9256","40","2","43150","0","10","0",,,"7,390625",,"1789331670704","f4b75b42ade571b34a437bb3561a2c032b1921fa7b54fca0bdae0ca782afa916","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331670701590300-31584\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331670712495300-2772","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,2804419","0,3033406","0,015625","0,046875","0,078125","0,2575487752051654","14733312","23748608","10186","38","2","54182","0","11","0",,,"10,6875",,"1789331670756","da9662c474d8dc2dcc09d6b3cffd5cb35be1d79ace4777df3210fc977d251937","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331670712495300-2772\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331670732071200-25420","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,2195461","0,3196746","0,015625","0,203125","0,25","0,7820452422557188","12845056","26255360","9335","38","2","43142","0","10","0",,,"10,171875",,"1789331670734","c7f14d6936c3b2a36f92501cf24ebcc4b14a060c125024a41ad054a4a33cc291","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331670732071200-25420\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331670781120500-13696","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,2479488","0,2715887","0,015625","0,09375","0,109375","0,40272294097655753","13639680","22302720","9770","7","2","43126","0","10","0",,,"8,828125",,"1789331670783","6fdb26c7bf8f0c735d9265240dd8fe5c47eebfa2fbcc50e895c23814a2c894ca","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331670781120500-13696\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331670803273600-24588","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,1979","0,2308353","0,046875","0,046875","0,109375","0,4738226779006504","13615104","27172864","9646","38","2","43122","0","10","0",,,"7,84375",,"1789331670829","01eae1611f2c0471cacdf3adb61a1f65699a3085b54fed09a1ba874861ed84ff","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331670803273600-24588\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331670814476500-5036","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,1725982","0,2206909","0,015625","0,078125","0,09375","0,42480229134957537","13537280","27430912","9775","39","2","43134","0","10","0",,,"7,40625",,"1789331670839","3cd2ba9f5bdf6af897b224cff64f58dffbba2eefecf9974c4236f54fe503dd1a","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331670814476500-5036\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331670832304400-25224","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,2089885","0,2624953","0,03125","0,03125","0,09375","0,3571492518151754","12947456","26144768","9265","40","2","43142","0","10","0",,,"8,40625",,"1789331670834","608d84389b241d72d09ff6293615a05e980b1ac855647240a7d907d509f4100a","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331670832304400-25224\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331671096379800-31544","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,1978345","0,2609653","0,015625","0,09375","0,109375","0,419117024370673","13053952","25866240","9142","39","2","53710","0","11","0",,,"8,75",,"1789331671098","76959b8efea822fb7fd1d1240b012beed551026deeeafe0cd3e0727852342146","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331671096379800-31544\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331671201691800-3380","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,1908264","0,2609438","0,03125","0,0625","0,09375","0,35927276294742394","13979648","30064640","9696","1","2","43142","0","10","0",,,"8,1875",,"1789331671203","cb18d7d24224c9c2238390359bd3aa4efdefd857a8fd6e43a1f154f06e107f65","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331671201691800-3380\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331671233657100-12792","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,1918457","0,2717496","0,0625","0,09375","0,15625","0,5749778472535011","13549568","29671424","9644","1","2","43126","0","10","0",,,"8,78125",,"1789331671248","d1631de0d18c050a3bbd6b2718b903100d8de9687c990dea23ec4ae9876f1d89","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331671233657100-12792\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331671368136200-6672","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,2109454","0,2511318","0,234375","0,09375","0,34375","1,368803154359583","14020608","28315648","9730","39","2","43126","0","10","0",,,"7,546875",,"1789331671370","8e7c984f3d587986dabbaef539ed5221241c839e3f305026b5a2ad1ecb92bac9","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331671368136200-6672\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331672040015400-3016","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,2100362","0,2302873","0,0625","0,046875","0,125","0,5428002325790436","13635584","19886080","9562","7","2","43126","0","10","0",,,"7,375",,"1789331672043","47789ef6995628fb0ad17fa58091bfb0f0332b83e0258cf9267f28770904566d","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331672040015400-3016\metrics.json"
"shipping-release-preparation-lld-20260913T203428363-6fe55abc","1789331672087210000-16728","shipping-release-preparation-lld-20260913T203428363-6fe55abc",,,"shipping-release","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False","914e490657920fadfb7089b77c6946ede51a7a1881a94901eb74b6c134ee435b","10","False","False","0","True","0,1798846","0,2191365","0,0625","0,0625","0,15625","0,7130258993823484","14258176","28094464","9947","38","2","56835","0","11","0",,,"6,84375",,"1789331672089","cdf77d62c152125ddf9ae393f0c2812f9d5f60daec75391b7edabe54a7070961","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\shipping-release-preparation-lld-20260913T203428363-6fe55abc\links\1789331672087210000-16728\metrics.json"
